col0 col1
9001.388050419408 0.45247063584593744
9058.95655751187 0.44751068550609757
9116.893244821684 0.44260051786873267
9175.200467050738 0.43773997403934206
9233.880593960459 0.43292888677195307
9292.936010468095 0.42816708078033716
9352.369116743697 0.4234543730413346
9412.182328307608 0.4187905730904656
9472.378076128689 0.4141754833099884
9532.958806723087 0.4096088992095889
9593.926982253686 0.40509060969985344
9655.285080630169 0.40062039735869026
9717.035595609701 0.39619803869085846
9779.181036898337 0.391823304380754
9841.723930252992 0.38749595953860844
9904.666817584068 0.3832157639402519
9968.012257058817 0.37898247226057197
10031.762823205281 0.374795834300824
10095.92110701693 0.3706555952099258
10160.489716057973 0.366561495699873
10225.471274569354 0.36251327225540503
10290.868423575323 0.35851065733806503
10356.683820990902 0.3545533795847571
10422.920141729828 0.350641164000951
10489.580077813283 0.3467737321486445
10556.666338479317 0.3429508023291995
10624.181650292943 0.3391720897611785
10692.128757256964 0.33543730675328853
10760.510420923512 0.33174616287254854
10829.329420506205 0.3280983651077918
10898.588552993218 0.3244936180286009
10968.290633260895 0.32093162393979513
11038.438494188149 0.3174120830315633
11109.034986771621 0.3139346935253457
11180.082980241537 0.3104991518155607
11251.585362178352 0.3071051526072808
11323.545038630013 0.30375238904994567
11395.964934230205 0.3004405528672014
11468.847992317133 0.2971693344829673
11542.197175053157 0.29393842314381197
11616.015463545196 0.2907475070377221
11690.305857965877 0.2875962734093609
11765.071377675475 0.2844844086718812
11840.315061344652 0.28141159851539205
11916.039967077857 0.2783775280121519
11992.249172537768 0.2753818817185547
12068.94577507027 0.2724243437740079
12146.132891830368 0.26950459799675647
12223.813659908883 0.2666223268960662
12301.991236459962 0.26377713387482005
12380.668798829309 0.2609684947590543
12459.849544683459 0.2581958810538899
12539.536692139645 0.25545877255311744
12619.733479896619 0.2527566572017569
12700.443167366271 0.2500890309609853
12781.669034806115 0.24745539767539323
12863.41438345259 0.24485526894252901
12945.682535655245 0.24228816398468572
13028.476835011796 0.2397536095228972
13111.800646503892 0.23725113965310407
13195.657356634065 0.23478029572444165
13280.050373563237 0.23234062621962293
13364.98312724928 0.22993168663737854
13450.459069586399 0.22755303937691063
13536.481674545481 0.22520425362432758
13623.054438315148 0.22288490524103563
13710.180879444037 0.22059457665402865
13797.864538983684 0.21833285674806968
13886.10898063247 0.21609934075971238
13974.917790880465 0.21389363017313529
14064.294579155181 0.2117153326177629
14154.242977968279 0.20956406176763037
14244.766643063202 0.2074394372424698
14335.869253563782 0.2053410845104876
14427.55451212365 0.20326863479279889
14519.826145076902 0.20122172496949087
14612.687902589427 0.19919999748728973
14706.143558811355 0.19720310026879917
14800.196912030447 0.19523068662328616
14894.851784826498 0.19328241515898198
14990.112024226579 0.19135794969687958
15085.981501861563 0.18945695918599095
15182.46411412337 0.18757911762004803
15279.563782323348 0.18572410395561795
15377.28445285165 0.18389160203160543
15475.63009733762 0.18208130049012472
15574.60471281122 0.18029289269870796
15674.21232186547 0.17852607667383513
15774.456972819979 0.1767805550057577
15875.34273988534 0.17505603478459675
15976.87372332892 0.1733522275276855
16079.05404964137 0.1716688491081444
16181.887871704374 0.17000561968466474
16285.379368959428 0.1683622636324694
16389.53274757774 0.16673850947545157
16494.35224063105 0.165134089819444
16599.842108263867 0.16354874128662333
16706.006637866478 0.16198220445101402
16812.850144249245 0.16043422377507927
16920.376969817957 0.15890454754738106
17028.591484750323 0.15739292782128375
17137.498087173582 0.15589912035469292
17247.101203343263 0.1544228845508019
17357.40528782312 0.1529639833998351
17468.41482366601 0.15152218342177018
17580.13432259634 0.15009725461001458
17692.568325193268 0.1486889703760314
17805.72140107531 0.14729710749489183
17919.598149086018 0.1459214460517349
18034.203197480972 0.14456176938912577
18149.541204115707 0.1432178640552946
18265.616856635253 0.1418895197532355
18382.434872664508 0.14057652929065942
18499.999999999996 0.13927868853078024
